left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,label
110,0,0,0,0,0,0,0,0,0,0,0,238,40,0,0,0,0,0,0,0,0,0,0,433,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,98,0,0,0,0,0,0,0,0,0,0,66,39,0,0,0,0,0,0,0,0,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,backward
73,0,0,0,0,0,0,0,0,0,0,0,182,38,0,0,0,0,0,0,6,0,0,0,392,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,224,0,0,0,0,0,0,0,0,0,0,3,27,25,0,0,0,0,4,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,backward
47,0,0,0,0,0,0,0,0,0,0,0,127,28,0,0,0,0,7,0,0,0,0,0,351,40,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,23,0,0,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,backward
13,0,0,0,0,0,0,0,0,0,0,0,115,23,0,0,0,0,8,0,0,0,0,0,355,47,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,3,14,15,0,0,0,0,36,0,0,0,0,0,17,31,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,backward
53,0,0,0,0,0,0,0,0,0,0,0,138,25,0,0,0,0,7,0,0,0,0,0,369,45,0,0,0,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,31,0,0,0,0,0,0,12,0,0,0,0,69,0,0,0,0,0,6,26,0,0,0,0,0,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,backward
21,0,0,0,0,0,0,0,0,0,0,0,113,37,0,0,0,0,0,0,0,0,0,0,130,31,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,36,0,8,0,0,0,0,92,45,0,0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,0,0,0,0,0,0,29,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,backward
118,13,0,0,0,0,0,0,0,0,0,0,104,34,0,0,0,0,15,0,0,0,0,0,100,29,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,64,14,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,56,58,0,0,0,0,0,27,0,0,0,0,35,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
19,0,0,0,0,25,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,37,0,0,0,strafe_left
0,5,29,0,0,23,10,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,31,37,0,0,0,0,0,0,0,0,0,0,14,82,0,0,0,strafe_left
0,0,0,0,0,14,5,33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,59,52,0,0,0,0,0,0,0,0,0,0,15,73,0,0,0,strafe_left
0,35,43,0,0,9,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,strafe_left
0,68,70,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,134,0,0,0,0,0,0,0,0,0,0,12,154,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,strafe_left
0,3,20,0,0,10,3,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,51,9,0,0,strafe_left
0,0,0,0,0,0,5,41,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,69,0,0,0,0,0,0,0,0,0,0,82,50,0,0,strafe_left
0,0,4,0,0,5,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,64,21,0,0,strafe_left
0,49,53,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20,0,0,0,0,0,0,0,0,0,61,93,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,27,0,0,0,strafe_left
0,51,47,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,64,93,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,30,0,0,0,strafe_left
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,83,32,0,0,strafe_left
0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,105,55,0,0,strafe_left
0,11,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,77,28,0,0,strafe_left
0,0,0,0,0,0,13,28,67,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,35,0,0,0,0,0,0,0,0,0,0,96,60,0,16,strafe_left
0,0,0,0,0,0,18,33,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,22,0,0,0,0,0,0,0,0,0,0,105,63,0,14,strafe_left
0,0,0,0,0,0,23,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,47,17,0,0,strafe_left
0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,0,strafe_left
0,50,63,0,0,0,7,37,60,0,0,0,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,53,44,0,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,47,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,289,45,0,0,0,0,37,42,0,0,31,142,214,58,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,28,0,0,0,0,0,0,0,0,0,0,54,39,0,0,0,0,0,0,0,0,0,0,171,124,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,103,0,0,0,0,0,85,63,0,0,34,121,175,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,69,0,0,0,0,0,41,0,0,0,0,29,91,21,0,0,0,62,192,13,0,0,0,0,48,0,0,0,9,36,101,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,50,112,0,0,0,0,0,29,0,0,0,0,153,140,21,0,0,0,33,110,0,0,0,0,0,96,32,0,0,12,36,100,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,67,306,61,0,0,0,0,0,0,0,0,16,82,319,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,46,105,0,0,0,0,0,37,0,0,0,0,51,93,9,0,0,0,28,84,0,0,0,0,0,58,8,0,0,24,61,139,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,51,126,0,0,0,0,0,37,0,0,0,0,159,151,29,0,0,0,12,115,0,0,0,0,0,89,17,0,0,18,48,116,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,79,0,0,0,0,0,34,0,0,0,0,68,113,23,0,0,0,27,234,36,0,0,0,0,65,0,0,0,20,43,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,8,71,19,0,0,0,0,0,0,0,0,0,15,338,120,0,0,0,0,0,0,0,0,0,0,224,48,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,0,0,0,0,0,0,0,0,0,0,110,562,0,0,0,0,0,0,0,0,0,0,38,37,0,17,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,54,0,99,0,0,0,0,0,0,0,0,258,81,9,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,80,0,0,0,0,0,0,0,0,0,0,76,520,0,0,0,0,0,0,0,0,0,0,17,22,0,33,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,47,0,44,0,0,0,0,0,0,0,0,237,68,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,103,101,0,0,0,0,0,0,0,0,0,0,57,348,0,0,0,0,0,0,0,0,0,0,0,0,0,8,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,19,0,0,0,0,0,0,0,0,0,0,233,52,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,92,49,0,0,0,0,0,0,0,0,0,0,129,99,0,0,0,0,0,0,0,0,0,0,50,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,37,0,20,0,0,0,0,0,0,0,0,229,63,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,28,18,0,0,0,0,0,0,0,0,0,0,99,97,0,0,0,0,0,0,0,0,0,0,69,417,0,0,0,0,0,0,0,0,0,0,0,4,0,30,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,50,0,70,0,0,0,0,0,0,0,0,240,76,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,76,0,0,0,0,0,0,0,0,0,0,63,469,0,0,0,0,0,0,0,0,0,0,8,20,0,86,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,52,0,0,0,0,5,0,0,0,0,0,413,106,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,170,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,68,0,0,0,0,0,0,0,0,0,0,288,127,34,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,24,103,63,22,0,0,0,0,0,0,0,0,38,111,60,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,121,93,0,0,0,0,0,0,0,0,0,0,286,126,42,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,22,88,67,23,0,0,0,0,0,0,0,0,36,109,67,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,17,0,0,forward
0,0,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,0,0,0,124,101,0,135,0,0,0,0,0,0,0,0,197,95,25,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,30,28,19,0,0,0,0,0,0,0,0,0,110,97,42,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,66,0,31,forward
0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,168,112,0,0,0,0,0,0,0,0,0,0,260,112,19,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37,34,0,0,0,0,0,0,0,0,0,14,115,111,16,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,59,0,0,forward
0,0,0,0,0,0,0,4,69,13,0,0,0,0,0,0,0,0,0,4,271,78,0,0,0,0,0,0,0,0,0,0,286,48,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,53,95,47,0,0,0,0,0,0,0,0,0,76,95,43,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,16,0,0,forward
0,0,0,0,0,0,0,42,77,0,0,0,0,0,0,0,0,0,0,50,317,66,0,0,0,0,0,0,0,0,0,24,231,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,46,40,4,0,0,0,0,0,0,0,0,0,74,60,7,0,0,0,0,0,0,0,0,0,39,73,0,0,0,0,0,0,0,0,0,0,0,76,0,0,forward
0,0,0,0,0,0,0,25,47,0,0,0,0,0,0,0,0,0,0,55,258,29,0,0,0,0,0,0,0,0,0,46,204,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,70,44,0,0,0,0,0,0,0,0,0,0,71,53,0,0,0,0,0,0,0,0,0,0,43,56,0,0,0,0,0,0,0,0,0,0,0,56,0,0,forward
0,0,0,0,0,0,0,32,50,0,0,0,0,0,6,0,0,0,0,49,234,16,0,0,0,0,6,0,0,0,0,44,182,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,73,15,0,0,0,0,0,0,0,17,82,10,64,28,0,0,0,0,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,0,0,0,0,40,0,0,forward
0,0,0,0,0,0,0,28,38,0,0,0,0,0,42,0,0,0,0,55,222,12,0,0,0,0,31,15,0,0,0,43,159,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,71,25,0,0,0,0,0,0,0,5,62,6,65,34,0,0,0,0,0,0,0,0,0,0,41,28,0,0,0,0,0,0,0,0,0,0,0,44,0,0,forward
0,0,0,0,0,0,0,28,67,0,0,0,0,0,0,0,0,0,0,36,277,94,0,0,0,0,0,0,0,0,0,17,203,48,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,49,35,0,0,0,0,0,0,0,0,0,0,74,61,0,0,0,0,0,0,0,0,0,0,45,67,0,0,0,0,0,0,0,0,0,0,0,74,0,0,forward
0,0,0,0,0,0,0,29,26,0,0,0,0,0,0,0,0,0,0,49,309,96,0,0,0,0,0,0,0,0,0,24,225,13,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,0,75,72,0,0,0,0,0,0,0,0,0,0,45,95,0,0,0,0,0,0,0,0,0,0,0,120,0,0,forward
0,0,0,0,0,0,0,38,59,28,0,0,0,0,0,0,0,0,0,17,291,107,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,47,4,0,0,0,0,0,0,0,0,0,17,90,0,0,0,0,0,0,0,0,0,0,10,237,0,75,forward
0,0,0,0,0,0,0,11,72,53,0,0,0,0,0,0,0,0,0,0,267,128,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,17,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,8,266,0,114,forward
0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,279,142,0,0,0,0,0,0,0,0,0,0,180,43,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,4,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,10,254,0,85,forward
0,0,0,0,0,0,0,0,68,68,0,38,0,0,0,0,0,0,0,0,191,119,0,35,0,0,0,0,0,0,0,0,76,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18,34,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,10,284,0,116,forward
0,0,0,0,0,0,0,0,92,79,0,0,0,0,0,0,0,0,0,0,224,99,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,5,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,15,281,0,116,forward
0,0,0,0,0,0,0,0,35,47,0,25,0,0,0,0,0,0,0,0,183,123,0,80,0,0,0,0,0,0,0,0,121,44,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,41,14,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,12,246,0,105,forward
0,0,0,0,0,0,0,11,53,26,0,0,0,0,0,0,0,0,0,10,313,110,0,0,0,0,0,0,0,0,0,0,206,25,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,12,248,0,38,forward
0,0,0,0,0,0,0,35,37,0,0,0,0,0,0,0,0,0,0,59,313,68,0,0,0,0,0,0,0,0,0,21,216,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,60,67,12,0,0,0,0,0,0,0,0,0,29,88,0,0,0,0,0,0,0,0,0,0,0,106,0,0,forward
0,0,0,0,0,0,0,12,18,5,0,0,0,0,0,0,0,0,0,17,280,110,0,0,0,0,0,0,0,0,0,0,175,44,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,0,0,0,0,0,0,0,75,79,8,0,0,0,0,0,0,0,0,0,17,61,0,0,0,0,0,0,0,0,0,0,0,26,0,0,forward
0,0,0,0,0,0,0,0,47,14,0,0,0,0,0,0,0,0,0,0,112,84,0,224,0,0,0,0,0,0,0,0,173,82,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,32,91,53,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,44,0,0,forward
0,0,0,0,0,0,0,0,81,34,0,0,0,0,0,0,0,0,0,7,305,105,0,0,0,0,0,0,0,0,0,0,219,39,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,18,24,11,0,0,0,0,0,0,0,0,0,58,81,31,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,72,0,0,forward
0,0,0,0,0,0,0,25,61,0,0,0,0,0,0,0,0,0,0,50,295,62,0,0,0,0,0,0,0,0,0,32,248,6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,74,49,0,0,0,0,0,0,0,0,0,0,86,75,0,0,0,0,0,0,0,0,0,0,38,62,0,0,0,0,0,0,0,0,0,0,0,34,0,0,forward
0,0,0,0,0,0,0,25,58,0,0,0,0,0,0,0,0,0,0,45,248,58,0,0,0,0,0,0,0,0,0,49,260,15,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,85,29,0,0,0,0,0,0,0,0,8,0,71,38,0,0,0,0,0,0,0,0,0,0,42,21,0,0,0,0,0,0,0,0,0,0,0,31,0,0,forward
0,0,0,0,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,51,312,75,0,0,0,0,0,0,0,0,0,24,200,13,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,70,38,0,0,0,0,0,0,0,0,0,0,80,65,0,0,0,0,0,0,0,0,0,0,48,54,0,0,0,0,0,0,0,0,0,0,0,37,0,0,forward
0,0,0,0,0,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,201,115,0,22,0,0,0,0,0,0,0,0,199,77,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,0,41,87,58,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,78,0,0,forward
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,195,123,0,34,0,0,0,0,0,0,0,0,233,93,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,7,99,123,0,0,0,0,0,0,0,0,0,0,115,17,0,0,0,0,0,0,0,0,0,0,84,0,0,forward
0,0,0,0,0,0,0,0,72,50,0,0,0,0,0,0,0,0,0,0,238,134,0,0,0,0,0,0,0,0,0,0,208,79,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,0,40,92,61,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,38,0,0,forward
0,0,0,0,0,0,0,30,63,0,0,0,0,0,0,0,0,0,0,40,296,72,0,0,0,0,0,0,0,0,0,16,247,22,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,20,27,8,0,0,0,0,0,0,0,0,0,72,78,23,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0,0,0,0,0,0,0,0,58,0,0,forward
